time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.09971760547105503,0.13118498886796712,11.666211645227381,0.08277904431731553,0.035427563867052037,0.0,-0.27237187032969384,0.41862532496435884,2.774115967633345,0.0923434924067142,-0.014826860146195015,0.0,436.4620228289893,437.0489916015985,436.92932963404405,436.65844056011593
1.2600000000000007,-0.11683170154030915,0.15816405847382933,11.83676095130816,0.0974821110932309,0.03456466223605226,0.0,-0.297992904898756,0.48219028443788803,2.9103681995704136,0.12432318858674771,-0.013871600554547935,0.0,456.3223127100842,456.3986756775507,455.6623519647181,458.2207010582306
1.3200000000000007,-0.13550729859623753,0.18936990915412927,12.016294729316135,0.11328539901736079,0.036635949787982014,0.0,-0.32476601052112675,0.5597530824187384,3.0734386548131947,0.09145687994521243,-0.03377648760084566,0.0,465.7412522946252,464.1818384510079,468.0887890824718,465.53497415723746
1.3800000000000008,-0.15580887682791794,0.22550977795975813,12.205161314254312,0.12259913606456152,0.036278551871177456,0.0,-0.35188546564655615,0.6458959795155241,3.2215521560589466,0.06879476377213997,-0.02077298501420636,0.0,462.32881586040503,463.35200149913595,463.3686329537808,461.5891410529182
1.4400000000000008,-0.1777156342375927,0.2669499043132794,12.402480428574245,0.12688935235149756,0.035700532237308735,0.0,-0.3782753166300981,0.7358385029089988,3.3552752729950117,0.07217087570211318,-0.03100875327641938,0.0,459.46919826181846,458.65690475729247,459.58566478691586,459.85672947164284
1.5000000000000009,-0.2011721909158658,0.3137800942771285,12.606972535066205,0.13381238108912363,0.0371850355611576,0.0,-0.4037743559905306,0.8258085783592457,3.460672165423387,0.08865016580260539,-0.05227992079525521,0.0,452.30819635983585,450.59108519722196,451.23011896053544,452.56324787037573
1.560000000000001,-0.22604982329629197,0.3656979058578261,12.814456874188526,0.13960061658646694,0.03432037968266588,0.0,-0.425239048875272,0.9052690512617222,3.455391350753125,0.0950488283774913,-0.059319544243768424,0.0,417.43307137334756,416.8160643650071,416.0334919306875,416.6009184088821
1.620000000000001,-0.2522988744252611,0.4230536134204044,13.025606457763766,0.14674311214196845,0.030760335252731252,0.0,-0.44933975027137985,1.0072606055940954,3.5823891988691305,0.10704627944323397,-0.06167585165590488,0.0,459.72131345410946,459.53213774972085,458.93354980820175,459.8929623415569
1.680000000000001,-0.2799380289516682,0.4867047911874082,13.244477083691068,0.15548635414277268,0.03176606574348906,0.0,-0.47203629826192245,1.115275712033418,3.712672256788598,0.12257569092333144,-0.03908132006739905,0.0,459.6285388393603,461.4139576376814,462.24998121776866,463.4828277381446
1.740000000000001,-0.30880867619110486,0.5562717837468465,13.46638302841378,0.164575410049145,0.0329841958092425,0.0,-0.49040757609113145,1.2043588479443597,3.684101131251668,0.13585185816196763,-0.0195691306556136,0.0,410.57872465843747,412.30584229143597,411.17363783920246,412.3643299440063
1.8000000000000012,-0.33880543195373314,0.6313564451177386,13.686652802543925,0.17487689423046948,0.03387087864559479,0.0,-0.5095496119449194,1.2993239527843314,3.6580858217312926,0.1185424142795969,-0.0049976790333009094,0.0,412.45076913896435,413.73586437487137,413.13589287478237,411.6237414569876
1.8600000000000012,-0.3702070509025967,0.7136148890332564,13.912394303351375,0.19419065331655005,0.033798659671605336,0.0,-0.5371320808682841,1.4447915682650458,3.865383657056715,0.07905876147963417,-0.0008350808819458705,0.0,486.56587048940855,486.8774885581409,488.49943688048717,485.554911263385
1.9200000000000013,-0.4032829006160216,0.8047917666956405,14.149439919710728,0.2005100543358207,0.04632911329767264,0.0,-0.5668436618411958,1.5949833273255105,4.035205563450958,0.06405446908133926,-0.04090806435880243,0.0,479.06061520889835,476.00360021571447,479.3548703620521,478.21711149001266
1.9800000000000013,-0.4383559750465894,0.9050858004272412,14.396295150100856,0.21536335197759904,0.045294761485366486,0.0,-0.6021280701484425,1.749664718371962,4.192220485719055,0.026486005421728992,-0.05521771409544145,0.0,476.7711808038507,475.675454563762,477.86600405855273,474.9949966703624
2.0400000000000014,-0.4753181990541277,1.0140134629274329,14.648258336871008,0.22061412611013242,0.04201428647422656,0.0,-0.6296437757649969,1.881675845532286,4.20628601176939,0.004289900032829642,-0.05410474362347763,0.0,433.61970349384467,433.7111050478713,434.0276417364608,432.1605555902526
2.1000000000000014,-0.5140484761895369,1.1318712614173099,14.905156651706129,0.22480601681623735,0.03908383373429647,0.0,-0.6610211271460739,2.047198375643621,4.356171010417573,-0.018671935585963417,-0.06157727717258528,0.0,477.1696285978899,476.59683301808695,477.52312407033935,475.76818374781726
